City,Hotel Name,Reviewer Name,Reviewer Nationality,Duration,Check-in Date,Travel Type,Room Type,Review Date,Positive Review,Negative Review
"Studio (Apartment), Sharm El Sheikh (Egypt) Deals",Studio,Mari_tmc,Japan,2 nights · ,May 2024,Couple,One-Bedroom Apartment,"Reviewed: May 9, 2024",Comfortable and clean!,"The location is in Hadaba, good for some beaches. Sharm Is bit large so you need to know if it's convenient for you or if you prefer to stay in another area. But here there is a minibus and taxi in Sharm, so not a big problem."
"Studio (Apartment), Sharm El Sheikh (Egypt) Deals",Studio,Lorenzo,Italy,8 nights · ,March 2024,Couple,One-Bedroom Apartment,"Reviewed: March 7, 2024","Nice location, the house has everything you need",No Negative Feedback
"Studio (Apartment), Sharm El Sheikh (Egypt) Deals",Studio,M_c,United Kingdom,4 nights · ,January 2024,Solo traveler,One-Bedroom Apartment,"Reviewed: January 11, 2024","Very good check-in, clean studio like pictures with an outside table and chairs, and in a residential neighbourhood close to Farsha. A very good stay.",No Negative Feedback
"Studio (Apartment), Sharm El Sheikh (Egypt) Deals",Studio,Hacer,Turkey,2 nights · ,October 2023,Group,One-Bedroom Apartment,"Reviewed: November 6, 2023",Mounir Ghaly is the owner of the studio. He is a very caring and helpful person🙏,Studio hasn’t got enough space inside but a sweet patio with a table and two chairs at outside.
Meraki Resort Sharm El Sheikh Adults only (Resort) (Egypt) Deals,Meraki Resort Sharm El Sheikh Adults only,Riya,United Kingdom,3 nights · ,November 2024,Group,Gypster Room,"Reviewed: November 6, 2024",Amazing hotel just like pictures so beautiful and luxurious,Nothing! Would 100% come back
Meraki Resort Sharm El Sheikh Adults only (Resort) (Egypt) Deals,Meraki Resort Sharm El Sheikh Adults only,Jeremy,United Kingdom,3 nights · ,February 2025,Couple,The Party Never Ends Pool Suite,"Reviewed: February 13, 2025",Everything was perfect,"Nothing, everything was perfect"
Meraki Resort Sharm El Sheikh Adults only (Resort) (Egypt) Deals,Meraki Resort Sharm El Sheikh Adults only,Vincent,Belgium,7 nights · ,February 2025,Couple,The Party Never Ends Jacuzzi Suite,"Reviewed: February 13, 2025",Utopia beach club is formidabel.,No Negative Feedback
Meraki Resort Sharm El Sheikh Adults only (Resort) (Egypt) Deals,Meraki Resort Sharm El Sheikh Adults only,Tajinderpal,Canada,3 nights · ,February 2025,Couple,The Party Never Ends Jacuzzi Suite,"Reviewed: February 13, 2025","Great venue, amazing food, super friendly and helpful staff.",Everything was perfect.
Meraki Resort Sharm El Sheikh Adults only (Resort) (Egypt) Deals,Meraki Resort Sharm El Sheikh Adults only,Edwina,United Kingdom,7 nights · ,February 2025,Group,Gypster Room,"Reviewed: February 12, 2025","We had a fantastic stay at Meraki as a group of five, celebrating two birthdays, which the staff helped make special.

Overall, the hotel offers great value for money, and I’d happily return. The evening entertainment had impressive production value, surpassing many other hotels. There were plenty of restaurants to choose from, and the private beach was a great touch.

The staff were exceptionally welcoming and friendly. Special thanks to:
 • Said at the restaurants, who not only corrected a few order mistakes but also anticipated our needs.
 • Mohammed at Velocity Bar, who always got our drinks right with a smile.
 • The bartender at the large pool (sorry, I didn’t catch his name), who made fantastic mojitos and was always cheerful.","Cons:
 • Cold evenings in February – Outdoor seating is available, but blankets would be a great addition.
 • Chaotic restaurant service – While staff were attentive, food orders were frequently incorrect or missing items. Thankfully, Said was often there to help.
 • Persistent activity staff – The poolside animation and activity sellers could be overwhelming. We later learned that asking the lifeguard for a red flag prevents disturbances."
Meraki Resort Sharm El Sheikh Adults only (Resort) (Egypt) Deals,Meraki Resort Sharm El Sheikh Adults only,Mustafa,United Kingdom,9 nights · ,February 2025,Couple,Gypster Room,"Reviewed: February 12, 2025",The hotel was amazing. stuff was friendly And the hotel room an hotel was very clean and new . Also I would like to thank to HOSSAM NAGATY for everything,noting
Meraki Resort Sharm El Sheikh Adults only (Resort) (Egypt) Deals,Meraki Resort Sharm El Sheikh Adults only,Shay,United Kingdom,5 nights · ,February 2025,Couple,Gypster Jacuzzi Room,"Reviewed: February 11, 2025","Rooms were lovely, people very friendly!","Design, space, jacuzzi!"
Meraki Resort Sharm El Sheikh Adults only (Resort) (Egypt) Deals,Meraki Resort Sharm El Sheikh Adults only,Roberto,United Kingdom,4 nights · ,February 2025,Couple,Gypster Room,"Reviewed: February 11, 2025","I liked the room, staff were kind and respectful and the food was also great.",N/a
Meraki Resort Sharm El Sheikh Adults only (Resort) (Egypt) Deals,Meraki Resort Sharm El Sheikh Adults only,Reddy,India,1 night · ,February 2025,Couple,Gypster Room,"Reviewed: February 11, 2025",It’s amazing … !! All inclusive perks are the best here with so many options and so many varieties of cuisines !!!,"It’s just too exceptional and there is nothing that we don’t like
Just wished we could have stayed for more days !!!"
Meraki Resort Sharm El Sheikh Adults only (Resort) (Egypt) Deals,Meraki Resort Sharm El Sheikh Adults only,Adeola,United Kingdom,3 nights · ,February 2025,Couple,Gypster Jacuzzi Room,"Reviewed: February 10, 2025","Everything was okay, fun activities! Nice and wonderful staff especially the housekeeping staff (Ahmed) 
Very wonderful and helpful staff to have in the hospitality business.",No Negative Feedback
Pickalbatros Laguna Club Resort Sharm El Sheikh (Resort) (Egypt) Deals,Pickalbatros Laguna Club Resort Sharm El Sheikh,Emin,Turkey,4 nights · ,November 2024,Couple,Honeymoon Room,"Reviewed: November 4, 2024","First of all, I would like to thank Mohamed, the officer who took care of me, for his interest and concern. He always supported me in case I needed anything, we were greeted with incredible cleanliness and attention. It was one of the best experiences of my life thanks to him. The slightly dark-skinned guy who carried the drinks at Colonies restaurant made our days more beautiful, never lose him, in fact, if possible, I would like you to give him a raise. I would also like to thank him for his beautiful smile and attention","We were at the hotel around 3-3.30 am because we had a late flight on the first day. We requested an early room because there were a lot of mosquitoes in the waiting area and we were tired. It was not free of charge, which I find very normal, but there were empty rooms ready for your information. We had to pay for an extra day for 3-4 hours of sleep. The air conditioner was broken, but it was fixed on the 2nd day, I did not have any other negative experiences."
Pickalbatros Laguna Club Resort Sharm El Sheikh (Resort) (Egypt) Deals,Pickalbatros Laguna Club Resort Sharm El Sheikh,Aktaş,Turkey,4 nights · ,February 2025,Family,Deluxe Room Pool view,"Reviewed: February 14, 2025","My holiday with my family was beautifully above my expectations. The weather was nice in February too, but the wind was a little too much in the morning. The best months to holiday can be March and April. I liked the fact that the employees were friendly and kind.",The open buffet part would be perfect if it was a little larger and varied
Pickalbatros Laguna Club Resort Sharm El Sheikh (Resort) (Egypt) Deals,Pickalbatros Laguna Club Resort Sharm El Sheikh,Mauro,Argentina,1 night · ,February 2025,Couple,Deluxe Room Garden View,"Reviewed: February 12, 2025",Everything,No Negative Feedback
Pickalbatros Laguna Club Resort Sharm El Sheikh (Resort) (Egypt) Deals,Pickalbatros Laguna Club Resort Sharm El Sheikh,Sabuncu,United States,4 nights · ,February 2025,Couple,Bungalow Pool View,"Reviewed: February 12, 2025",Cleaning is the best!,No Negative Feedback
Pickalbatros Laguna Club Resort Sharm El Sheikh (Resort) (Egypt) Deals,Pickalbatros Laguna Club Resort Sharm El Sheikh,Toyin,United Kingdom,3 nights · ,February 2025,Couple,Deluxe Room Garden View,"Reviewed: February 11, 2025","I had the most amazing experience at this resort! From the moment we arrived, the staff made us feel so welcome, going above and beyond to ensure we had a fantastic stay.

The food was absolutely incredible, especially the seafood—it was fresh, flavorful, and beautifully prepared. Every meal was a delight!

A special highlight was my birthday surprise. The team did a stunning room setup, which made my day feel even more special. It was such a thoughtful touch that I truly appreciated.

A huge thank you to Mohammed and Eliza for their kindness and hospitality. You both made our stay unforgettable, and I can’t wait to return!

There was a waiter (i forgot his name) 5* service, remembered our drinks and made trip soo enjoyable",nothing
Pickalbatros Laguna Club Resort Sharm El Sheikh (Resort) (Egypt) Deals,Pickalbatros Laguna Club Resort Sharm El Sheikh,Nusret,Turkey,3 nights · ,February 2025,Couple,Deluxe Room Garden View,"Reviewed: February 9, 2025","Everything was great , we looked many hotels and decided pickalbatros laguna club for our first couple and sharm trip , service , personal , activity , animation everything was perfect , special thank to Mohamed (reception manager) and his lovely team members , his team solve our everyproblem , and they were very kind for us , definetly we will come back , dont look many options just come there and there and enjoy u will not gonna regret !",No Negative Feedback
Pickalbatros Laguna Club Resort Sharm El Sheikh (Resort) (Egypt) Deals,Pickalbatros Laguna Club Resort Sharm El Sheikh,Miles,Egypt,3 nights · ,February 2025,Group,Deluxe Triple Room,"Reviewed: February 8, 2025","The manager was very helpful and made sure everything was sorted out smoothly , the staff also went out of their way to make our stay extra special. Everyone was super friendly and attentive, and the service was great. Overall, we had a really nice experience, and we appreciate how the team took care of us. Would definitely recommend!",No Negative Feedback
Pickalbatros Laguna Club Resort Sharm El Sheikh (Resort) (Egypt) Deals,Pickalbatros Laguna Club Resort Sharm El Sheikh,Semen,Netherlands,5 nights · ,February 2025,Family,Deluxe Room Garden View,"Reviewed: February 8, 2025","Perfect! Thank you all team for the great service, was awesome!",No Negative Feedback
Pickalbatros Laguna Club Resort Sharm El Sheikh (Resort) (Egypt) Deals,Pickalbatros Laguna Club Resort Sharm El Sheikh,Saifeldin,Egypt,5 nights · ,February 2025,Couple,Bungalow Pool View,"Reviewed: February 7, 2025",Very helpful staff and many thanks to Mr Mohammed homos for his great hospitality,"Clean, new, activities"
Pickalbatros Laguna Club Resort Sharm El Sheikh (Resort) (Egypt) Deals,Pickalbatros Laguna Club Resort Sharm El Sheikh,Mariana,Ukraine,9 nights · ,February 2025,Family,Deluxe Room Garden View,"Reviewed: February 6, 2025","clean, friendly staff, help with any issue, comfortable, cozy, fun,","There wasn't enough food for us, we would have liked more variety and more choice."
"sharks bay oasis (Hotel), Sharm El Sheikh (Egypt) Deals",sharks bay oasis,Osman,United Kingdom,1 night · ,January 2025,Solo traveler,Double Room with Balcony and Sea View,"Reviewed: January 17, 2025",The sea view and the design which allows to see the sea from every room,No Negative Feedback
"sharks bay oasis (Hotel), Sharm El Sheikh (Egypt) Deals",sharks bay oasis,Masood,United Kingdom,1 night · ,February 2025,Solo traveler,Double Room with Balcony and Sea View,"Reviewed: February 9, 2025",Very close to the airport and if you are a budget traveler than this would be a good choice because their rooms have a great view of sea which you can’t find in this price and don’t expect any luxury.,No Negative Feedback
"sharks bay oasis (Hotel), Sharm El Sheikh (Egypt) Deals",sharks bay oasis,Stephen,United Kingdom,1 night · ,January 2025,Couple,King Room with Sea View,"Reviewed: January 20, 2025",Sea front view,"No kettle, limited food to buy/eat at the hotel. No room service to change the sheets or towels"
"sharks bay oasis (Hotel), Sharm El Sheikh (Egypt) Deals",sharks bay oasis,M,Netherlands,2 nights · ,January 2025,Solo traveler,Deluxe Single Room with Sea View,"Reviewed: January 9, 2025","it s quiet, it’s calm, it’s spacious, extremely friendly staff. Lovely beach and diving opportunities.
Food is fresh, nice of places to sit and lounge and hang out, welcoming atmosphere",No Negative Feedback
"sharks bay oasis (Hotel), Sharm El Sheikh (Egypt) Deals",sharks bay oasis,Diana,Turkey,2 nights · ,January 2025,Group,Deluxe Single Room with Sea View,"Reviewed: January 8, 2025",The beach and coffe shop are incredible,Some apartments need to add new stuff like good towels and kitchen.
